StartDate;EndDate;Status;Progress;Duration__in_seconds_;Finished;RecordedDate;DistributionChannel;UserLanguage;Q_Informed_Consent;Age;Gender;Nationality;Nationality_3_TEXT;Profession;Education;Covid_19_3;Covid_19_4;Covid_19_5;Manip_checks_power;man_check_guilt;guilt_likelihood_1;guilt_likelihood_2;Recidivism_1;Recidivism_2;Recidivism_3;Motives_Punishment_1;Motives_Punishment_2;Motives_Punishment_3;Motives_Punishment_4;Motives_Punishment_5;Motives_Punishment_6;Motives_Punishment_7;Motives_Punishment_8;Motives_Punishment_9;Motives_Punishment_10;Motives_Punishment_11;Motives_Punishment_12;Motives_Punishment_13;Motives_Punishment_14;Motives_Punishment_15;Motives_Punishment_16;tic
9/3/2020 3:54:49;9/3/2020 3:58:47;0;100;238;1;9/3/2020 3:58:47;anonymous;EN-GB;1;68;2;1; ;2;1;8;0;0;1;2;5;5;5;4;4;6;7;7;4;7;7;7;7;4;7;4;7;7;7;5;7;bf8181e99237e8ed505182f7de8d45ed
9/3/2020 3:55:53;9/3/2020 3:58:58;0;100;185;1;9/3/2020 3:58:59;anonymous;EN-GB;1;38;1;1; ;3;2;9;9;7;1;3;6;6;7;7;7;7;7;7;5;2;7;5;7;3;7;2;4;7;7;3;7;120d5b5e1ad58e4ec44953a0e861c6bc
9/3/2020 3:56:52;9/3/2020 3:59:20;0;100;147;1;9/3/2020 3:59:20;anonymous;EN-GB;1;51;1;1; ;4;1;7;6;7;1;2;4;4;2;2;2;6;7;5;5;6;6;6;5;7;6;6;6;5;6;6;6;a7e275539066bbdb0069cf5f59ec6639
9/3/2020 3:57:13;9/3/2020 4:00:45;0;100;212;1;9/3/2020 4:00:45;anonymous;EN-GB;1;46;2;1; ;3;1;7;8;8;2;2;4;3;2;2;3;2;2;2;2;3;2;3;2;3;2;2;2;3;3;2;2;f65eddbc50d5ab3930b4774a0bbaa0f3
9/3/2020 3:58:23;9/3/2020 4:02:32;0;100;248;1;9/3/2020 4:02:33;anonymous;EN-GB;1;52;2;1; ;4;1;7;5;4;1;2;6;6;6;6;6;7;7;6;7;7;6;6;7;6;7;6;6;7;7;7;7;299df0088d3ea4ac951f95add54bdbff
9/3/2020 4:00:12;9/3/2020 4:02:55;0;100;163;1;9/3/2020 4:02:55;anonymous;EN-GB;1;51;1;1; ;3;1;8;9;9;1;2;4;4;4;4;4;3;2;2;6;6;3;6;4;6;5;6;6;2;2;5;2;92d4e8da658ddeda6e2f0ba62d16c3a9
9/3/2020 3:59:30;9/3/2020 4:02:55;0;100;204;1;9/3/2020 4:02:55;anonymous;EN-GB;1;39;2;1; ;4;1;4;7;3;3;2;5;5;5;5;6;7;7;7;3;4;5;5;6;5;4;4;4;4;4;4;4;d07307dd717e008df2ab88596ed14e7e
9/3/2020 4:00:53;9/3/2020 4:06:39;0;100;345;1;9/3/2020 4:06:40;anonymous;EN-GB;1;61;2;1; ;3;2;3;0;0;2;2;3;3;2;2;3;2;3;2;7;7;2;7;5;7;4;4;3;3;6;4;5;04555bb4329089837337ae610bf3ba04
9/3/2020 4:07:08;9/3/2020 4:12:56;0;100;347;1;9/3/2020 4:12:56;anonymous;EN-GB;1;49;2;1; ;3;1;6;7;6;1;2;5;5;3;4;4;4;3;5;7;7;5;7;6;7;7;4;6;3;5;5;5;99d2643f7ec02fa868da26460e747259
9/3/2020 4:11:14;9/3/2020 4:14:11;0;100;176;1;9/3/2020 4:14:11;anonymous;EN-GB;1;47;1;1; ;4;1;7;3;0;2;2;3;2;3;3;3;3;4;4;2;3;3;6;3;3;3;5;4;3;3;5;5;147fedda551a4913645c3f2d43b7b963
9/3/2020 4:11:44;9/3/2020 4:16:01;0;100;257;1;9/3/2020 4:16:02;anonymous;EN-GB;1;65;1;1; ;2;1;10;0;6;1;2;4;4;4;4;4;4;4;1;7;7;1;7;7;7;7;3;4;3;3;4;2;0446548de8b2d4ba34314cd28e3deacf
9/3/2020 4:11:30;9/3/2020 4:16:27;0;100;297;1;9/3/2020 4:16:27;anonymous;EN-GB;1;62;1;1; ;2;2;6;0;2;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;4;4;4;4;ddce1aea3dc5ce0b39dc0da0bcb45b3b
9/3/2020 4:12:06;9/3/2020 4:17:07;0;100;300;1;9/3/2020 4:17:07;anonymous;EN-GB;1;82;2;1; ;2;2;7;10;8;2;1;6;3;2;2;2;5;6;3;4;4;3;6;7;4;6;2;2;5;5;2;6;454647ba34f90b3d23ba4dfc5158e984
9/3/2020 4:21:06;9/3/2020 4:23:42;0;100;155;1;9/3/2020 4:23:42;anonymous;EN-GB;1;46;2;1; ;2;1;6;0;0;1;2;4;4;4;4;4;7;4;4;4;7;4;7;7;7;4;4;4;4;4;7;4;8637e0250a2c104438b4d7fd868786e4
9/3/2020 3:56:41;9/3/2020 4:24:09;0;100;1648;1;9/3/2020 4:24:09;anonymous;EN-GB;1;56;2;1; ;4;2;8;5;5;1;2;4;4;3;3;3;4;2;2;5;2;2;6;2;5;5;2;4;3;2;2;2;ed40f58fe38896939e8e5484fde69c42
9/3/2020 4:24:29;9/3/2020 4:26:24;0;100;115;1;9/3/2020 4:26:24;anonymous;EN-GB;1;42;2;1; ;4;2;5;5;5;2;2;4;4;4;4;4;3;4;4;4;5;4;4;3;5;4;4;4;4;4;5;4;68583d03775ea765a834ea0da1643cfd
9/3/2020 4:25:05;9/3/2020 4:27:41;0;100;155;1;9/3/2020 4:27:41;anonymous;EN-GB;1;49;2;1; ;4;1;6;6;8;2;2;4;4;4;4;4;5;7;5;3;5;7;5;7;7;7;6;2;7;2;6;3;5676243bc379eb8f28ae2f15b824d2d3
9/3/2020 4:31:38;9/3/2020 4:35:05;0;100;206;1;9/3/2020 4:35:05;anonymous;EN-GB;1;55;2;1; ;2;1;10;8;9;3;2;6;6;6;6;7;6;4;6;6;6;6;6;7;7;7;3;6;6;1;6;1;8f0a5880a681e5392e7b9ca292eea6b6
9/3/2020 3:35:15;9/3/2020 3:35:58;0;63;43;0;9/3/2020 4:35:15;anonymous;EN-GB;1;59;2;1; ;2;1;5;0;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33857bba6f00d4defa1da838655d1125
9/3/2020 4:32:39;9/3/2020 4:35:26;0;100;166;1;9/3/2020 4:35:26;anonymous;EN-GB;1;63;2;1; ;4;5;8;0;0;2;2;4;4;5;5;5;6;4;3;7;5;3;5;5;7;6;3;3;4;3;5;5;92f3942068619af9937c682fa8ad7ba8
9/3/2020 4:32:53;9/3/2020 4:35:52;0;100;178;1;9/3/2020 4:35:53;anonymous;EN-GB;1;36;2;1; ;3;2;7;7;5;3;2;3;5;4;4;5;3;5;6;5;7;5;7;6;7;7;4;3;5;6;7;4;e0240a901bc5469d723f28d40b438579
9/3/2020 3:37:46;9/3/2020 3:38:06;0;11;19;0;9/3/2020 4:38:04;anonymous;EN-GB;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0dcc5d5f9a837f8a2d903b1a628e635b
9/3/2020 4:38:39;9/3/2020 4:41:36;0;100;177;1;9/3/2020 4:41:36;anonymous;EN-GB;1;44;1;1; ;2;1;7;0;7;1;2;5;5;5;6;6;7;7;7;7;7;6;7;7;5;7;7;5;6;5;7;5;cb953c1008e55bdb4b90109c74bf7963
9/3/2020 4:39:47;9/3/2020 4:45:17;0;100;329;1;9/3/2020 4:45:17;anonymous;EN-GB;1;57;1;1; ;3;2;7;8;8;1;2;4;4;3;3;3;5;4;4;6;6;3;6;5;6;5;5;4;4;4;5;4;d2e3f93bb22407a4235ba9e70faa9222
9/3/2020 4:05:54;9/3/2020 4:47:30;0;100;2496;1;9/3/2020 4:47:31;anonymous;EN-GB;1;76;1;1; ;2;1;7;0;0;3;2;4;4;5;5;5;5;4;4;5;3;5;5;5;4;4;5;4;5;5;5;4;665d69a4c5f863f16cee9b47397c24fc
9/3/2020 4:48:16;9/3/2020 4:50:01;0;100;105;1;9/3/2020 4:50:02;anonymous;EN-GB;1;64;2;1; ;2;2;7;0;0;1;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;af5a3b892cdc6aef3f2b01f050c79d88
9/3/2020 4:50:34;9/3/2020 4:52:12;0;100;98;1;9/3/2020 4:52:12;anonymous;EN-GB;1;54;1;1; ;3;3;5;7;4;1;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1d4587ac72ca6ed92ad642066a91bd64
9/3/2020 3:55:58;9/3/2020 3:56:44;0;63;46;0;9/3/2020 4:55:59;anonymous;EN-GB;1;51;1;1; ;4;1;5;7;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;a7e275539066bbdb0069cf5f59ec6639
9/3/2020 4:54:03;9/3/2020 5:00:53;0;100;409;1;9/3/2020 5:00:53;anonymous;EN-GB;1;55;2;1; ;3;3;9;10;8;1;2;4;4;3;3;3;2;3;3;5;5;3;6;3;6;3;4;2;5;5;5;5;f5dc0daf854ce2937e679a87d9e5f390
9/3/2020 4:57:09;9/3/2020 5:02:34;0;100;324;1;9/3/2020 5:02:34;anonymous;EN-GB;1;48;1;1; ;4;4;3;1;4;2;2;2;1;1;1;1;1;1;1;5;5;1;7;2;6;3;7;6;1;1;7;1;58932aae8aa5730b6b4727020c31d982
9/3/2020 4:58:35;9/3/2020 5:03:05;0;100;270;1;9/3/2020 5:03:06;anonymous;EN-GB;1;61;1;1; ;2;1;2;0;0;1;2;5;5;6;6;6;3;4;2;6;6;2;5;4;5;6;6;5;2;1;5;1;032da3f4d745c2515544e50964b17059
9/3/2020 5:00:55;9/3/2020 5:05:42;0;100;287;1;9/3/2020 5:05:42;anonymous;EN-GB;1;42;2;1; ;2;1;6;1;6;1;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;76a9bc133876c6eb4dd7a417b922dc15
9/3/2020 5:02:16;9/3/2020 5:06:01;0;100;224;1;9/3/2020 5:06:01;anonymous;EN-GB;1;37;1;1; ;4;2;9;3;5;3;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;f9cb47f74d02aef9ccb5d24eb29b3515
9/3/2020 5:04:49;9/3/2020 5:06:48;0;100;119;1;9/3/2020 5:06:48;anonymous;EN-GB;1;26;1;1; ;4;1;4;3;2;1;2;4;3;4;4;4;5;4;3;6;6;1;6;5;7;3;7;6;2;1;7;2;9c847bbeaf0371786d346501db8454a8
9/3/2020 5:05:55;9/3/2020 5:13:32;0;100;457;1;9/3/2020 5:13:32;anonymous;EN-GB;1;46;1;1; ;2;1;8;10;10;1;2;3;4;1;1;1;4;5;5;7;5;4;7;6;7;5;7;5;4;3;7;4;11aeb77673a9561ca06eb4904e01b5e2
9/3/2020 5:09:19;9/3/2020 5:13:37;0;100;257;1;9/3/2020 5:13:37;anonymous;EN-GB;1;51;2;1; ;2;1;8;0;0;2;2;7;7;7;7;7;7;7;7;5;5;7;5;6;5;6;2;1;7;7;5;6;b22c8656dc414e4a330b15cf68c80272
9/3/2020 4:15:40;9/3/2020 4:19:57;0;89;256;0;9/3/2020 5:15:41;anonymous;EN-GB;1;50;1;1; ;3;3;10;9;4;2;2;4;4;4;4;4;5;6;4;5;5;4;5;5;5;5;4;3;3;5;4;4;cb935a0db8ebf05d4de4d3504b277ac4
9/3/2020 5:13:36;9/3/2020 5:17:40;0;100;243;1;9/3/2020 5:17:40;anonymous;EN-GB;1;37;1;1; ;4;1;7;10;5;1;2;2;5;3;5;5;4;5;5;3;5;6;4;5;4;7;2;1;6;6;5;6;01324409eb1f489dc160e6d08255ccaf
9/3/2020 5:16:31;9/3/2020 5:19:15;0;100;164;1;9/3/2020 5:19:15;anonymous;EN-GB;1;32;1;1; ;4;2;7;1;4;3;2;4;4;1;1;1;7;5;5;5;7;5;7;7;3;6;6;6;6;4;5;6;a96e38e4be75861aaf2721ee010c2f03
9/3/2020 5:18:28;9/3/2020 5:21:32;0;100;184;1;9/3/2020 5:21:32;anonymous;EN-GB;1;37;1;1; ;3;2;5;10;7;1;2;5;3;5;5;5;2;1;1;7;7;1;7;2;7;2;6;7;1;1;7;1;08edef4f6d3e0bfc0b54ecb23ee84824
9/3/2020 4:24:19;9/3/2020 4:25:23;0;63;63;0;9/3/2020 5:24:39;anonymous;EN-GB;1;33;1;1; ;4;1;8;8;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;d59e79169d759535f9a536fa2cdc387c
9/3/2020 4:27:06;9/3/2020 5:25:32;0;100;3506;1;9/3/2020 5:25:33;anonymous;EN-GB;1;71;1;1; ;2;1;6;0;3;3;2;6;1;6;6;6;3;6;4;5;5;4;3;6;4;6;2;2;6;6;3;6;00bfd0a16b7f1e61c1bcddf7090f81cc
9/3/2020 5:27:25;9/3/2020 5:31:47;0;100;262;1;9/3/2020 5:31:47;anonymous;EN-GB;1;53;2;1; ;4;1;7;8;6;3;2;4;4;3;3;3;6;5;4;6;5;5;6;5;6;6;5;6;4;5;6;5;9c5a84567f2129a8a36d44cba5d7f93a
9/3/2020 5:33:05;9/3/2020 5:36:06;0;100;180;1;9/3/2020 5:36:06;anonymous;EN-GB;1;49;2;1; ;2;1;5;3;0;1;3;6;6;5;6;6;7;7;6;7;7;7;7;7;7;7;3;5;7;7;5;6;2131b0f326300afd351a20475c2e96ba
9/3/2020 5:35:53;9/3/2020 5:39:51;0;100;238;1;9/3/2020 5:39:52;anonymous;EN-GB;1;52;1;1; ;3;2;7;7;9;2;2;4;3;5;6;5;6;3;4;7;5;3;7;5;7;4;4;4;5;5;5;4;dd6827a870a52f166515d04a8c5881ed
9/3/2020 5:40:08;9/3/2020 5:46:23;0;100;374;1;9/3/2020 5:46:23;anonymous;EN-GB;1;67;1;1; ;3;1;8;9;8;1;2;4;4;3;3;3;6;3;3;6;5;3;5;3;5;3;6;6;3;2;6;2;4e2528a624dd6396d9c6a40d1c7de209
9/3/2020 4:48:55;9/3/2020 4:53:46;0;89;290;0;9/3/2020 5:49:15;anonymous;EN-GB;1;77;1;1; ;2;1;7;1;1;2;2;4;1;4;4;4;6;4;2;5;5;4;5;5;5;4;6;6;4;2;6;4;65439fbbdf085079c794d66ac9cd0e90
9/3/2020 5:50:36;9/3/2020 5:54:43;0;100;247;1;9/3/2020 5:54:44;anonymous;EN-GB;1;71;2;1; ;2;1;8;0;0;1;2;4;4;4;4;4;5;6;6;6;3;6;6;6;6;6;4;3;6;6;4;6;b3644c5bf646a5a128536a2f0a49e7fe
9/3/2020 5:53:49;9/3/2020 5:55:17;0;100;88;1;9/3/2020 5:55:17;anonymous;EN-GB;1;24;2;3;South Africa;2;1;7;10;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;c3c58ed5ea93679bbbbdc7a51de7ef23
9/3/2020 5:00:52;9/3/2020 5:01:04;0;11;11;0;9/3/2020 6:00:52;anonymous;EN-GB;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2b904a2c76bde788ec3bb6d6e9350de4
9/3/2020 6:00:05;9/3/2020 6:03:43;0;100;218;1;9/3/2020 6:03:43;anonymous;EN-GB;1;59;1;1; ;4;1;3;3;3;2;2;3;2;2;2;2;5;6;3;6;6;3;6;6;6;5;5;5;3;5;6;5;3d4f03156c2b6a7869290567d18034a5
9/3/2020 6:03:29;9/3/2020 6:07:19;0;100;230;1;9/3/2020 6:07:19;anonymous;EN-GB;1;53;1;1; ;2;3;8;1;1;1;2;4;4;4;4;4;4;1;1;7;7;1;7;4;7;4;7;7;1;1;7;1;679f9fafaf6a329950a07ced19c2d8e6
9/3/2020 5:08:01;9/3/2020 5:09:14;0;63;72;0;9/3/2020 6:08:02;anonymous;EN-GB;1;51;2;1; ;2;1;8;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;b22c8656dc414e4a330b15cf68c80272
9/3/2020 6:05:49;9/3/2020 6:12:55;0;100;426;1;9/3/2020 6:12:56;anonymous;EN-GB;1;72;2;1; ;2;1;7;0;0;3;2;4;4;3;3;3;3;3;2;6;5;3;7;3;7;3;5;4;3;4;5;4;8bec833da913514e45e25584fd40fcd0
9/3/2020 6:08:39;9/3/2020 6:13:49;0;100;310;1;9/3/2020 6:13:49;anonymous;EN-GB;1;63;1;1; ;4;5;5;1;1;2;2;3;2;2;2;2;4;5;5;6;6;3;6;6;6;3;2;2;3;2;3;2;34409f58c173ea3bbd87bc4e479cb13f
9/3/2020 5:14:48;9/3/2020 5:16:25;0;63;96;0;9/3/2020 6:14:49;anonymous;EN-GB;1;32;1;1; ;4;2;8;0;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;a96e38e4be75861aaf2721ee010c2f03
9/3/2020 6:13:46;9/3/2020 6:15:07;0;100;80;1;9/3/2020 6:15:07;anonymous;EN-GB;1;28;2;3;chinese;4;4;7;8;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;c41aabac0af4053e1c90ff0dd16b2580
9/3/2020 6:19:48;9/3/2020 6:20:55;0;100;67;1;9/3/2020 6:20:56;anonymous;EN-GB;1;36;2;1; ;4;2;5;4;3;3;2;5;4;5;4;5;5;4;4;5;6;5;4;5;4;5;5;4;5;6;4;5;794d665b949b2f6a0a2309a30c8d96c0
9/3/2020 6:18:04;9/3/2020 6:26:19;0;100;495;1;9/3/2020 6:26:19;anonymous;EN-GB;1;62;2;1; ;3;1;5;6;5;1;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;e271b2cf66524624db7746cb7812ef7a
9/3/2020 5:31:00;9/3/2020 5:32:17;0;42;76;0;9/3/2020 6:31:12;anonymous;EN-GB;1;67;1;1; ;2;1;8;0;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5185bf2d2e102823fc277b88fa9b453a
9/3/2020 6:28:57;9/3/2020 6:32:27;0;100;210;1;9/3/2020 6:32:27;anonymous;EN-GB;1;55;2;1; ;2;1;5;1;1;2;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;7;7;1;1;1;1;a8aa4567c2b8cbe26aaa1af3b9d20532
9/3/2020 6:24:39;9/3/2020 6:33:04;0;100;505;1;9/3/2020 6:33:05;anonymous;EN-GB;1;41;1;1; ;4;4;4;4;7;1;3;6;6;3;3;1;7;7;7;1;4;3;4;4;4;4;4;4;4;4;4;4;f790da91e26f94037b4ff5953980f97b
9/3/2020 6:29:16;9/3/2020 6:34:26;0;100;310;1;9/3/2020 6:34:26;anonymous;EN-GB;1;47;2;1; ;2;1;6;0;6;2;2;4;3;4;4;4;4;3;2;4;5;2;4;4;5;4;6;5;3;2;3;3;8f3b05c5d2f522395c82f27a5e8705ac
9/3/2020 6:31:12;9/3/2020 6:35:51;0;100;279;1;9/3/2020 6:35:52;anonymous;EN-GB;1;44;2;1; ;2;2;5;5;6;1;2;4;4;4;4;4;3;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;76a9381fa17c7e9cfcb24cfb14cebdd6
9/3/2020 6:31:21;9/3/2020 6:36:09;0;100;287;1;9/3/2020 6:36:09;anonymous;EN-GB;1;66;2;1; ;3;2;9;0;0;2;2;4;2;4;4;4;5;3;3;6;4;3;7;4;7;4;5;5;4;5;5;4;0470a9c96f8dbbeeef7d9975be1adf12
9/3/2020 6:32:41;9/3/2020 6:36:52;0;100;250;1;9/3/2020 6:36:52;anonymous;EN-GB;1;38;1;1; ;2;1;8;5;8;3;2;4;4;4;4;4;7;5;5;5;5;5;5;5;5;7;6;5;5;5;5;5;428b96c8ba351e5e74efeae8f2ff57e4
9/3/2020 6:32:47;9/3/2020 6:36:56;0;100;248;1;9/3/2020 6:36:56;anonymous;EN-GB;1;50;1;1; ;3;3;9;7;7;2;2;4;4;4;4;4;4;5;4;7;7;4;7;6;7;6;3;4;5;4;5;4;73314c931c83202973e6c0b879fa24e8
9/3/2020 6:34:24;9/3/2020 6:37:10;0;100;165;1;9/3/2020 6:37:10;anonymous;EN-GB;1;59;2;1; ;4;1;3;4;3;3;2;5;4;5;5;4;4;5;4;5;4;3;3;4;4;4;6;3;5;3;4;5;bc2f5e5b529d439bc411f0d659f522a0
9/3/2020 6:29:52;9/3/2020 6:38:46;0;100;534;1;9/3/2020 6:38:46;anonymous;EN-GB;1;54;1;1; ;2;3;7;5;7;1;2;5;5;5;4;4;5;6;4;6;6;4;6;6;6;6;5;5;4;4;5;5;4011aa82882d46d89eb99cded62db500
9/3/2020 6:34:56;9/3/2020 6:38:47;0;100;231;1;9/3/2020 6:38:47;anonymous;EN-GB;1;64;1;1; ;2;1;10;10;10;2;2;4;4;4;7;7;7;7;7;7;7;7;7;7;7;7;7;4;7;7;7;7;14c8e3e209a3e3657db0330f08c94327
9/3/2020 6:37:33;9/3/2020 6:40:39;0;100;185;1;9/3/2020 6:40:39;anonymous;EN-GB;1;28;1;1; ;4;2;8;10;8;2;2;5;5;4;4;4;5;3;5;6;6;5;7;5;5;5;6;7;4;4;7;4;0e30543b96331b149fd42c441f1efe6d
9/3/2020 6:36:31;9/3/2020 6:40:58;0;100;267;1;9/3/2020 6:40:59;anonymous;EN-GB;1;59;1;1; ;2;1;8;1;1;1;2;4;4;3;3;3;7;4;4;4;5;4;7;6;6;7;2;3;6;6;5;7;8b9994a665a9282e63edbc98452e3913
9/3/2020 6:37:56;9/3/2020 6:41:02;0;100;186;1;9/3/2020 6:41:03;anonymous;EN-GB;1;54;2;1; ;2;1;4;4;6;1;2;4;4;4;4;3;3;2;4;5;4;3;5;4;5;4;4;2;4;3;4;2;6304b584211110be908521d623a987a3
9/3/2020 6:37:43;9/3/2020 6:42:02;0;100;258;1;9/3/2020 6:42:02;anonymous;EN-GB;1;78;1;1; ;2;2;7;0;6;1;2;5;4;5;5;5;4;5;4;7;4;4;6;4;6;1;6;4;4;3;7;1;d91ee87ef8c208d432e0ee74ec1d6aea
9/3/2020 6:35:37;9/3/2020 6:42:47;0;100;429;1;9/3/2020 6:42:47;anonymous;EN-GB;1;75;2;1; ;4;2;9;9;9;1;2;4;3;2;2;2;3;3;2;2;2;2;2;2;2;5;5;5;2;2;5;2;898b4992a9a91a78f70c1348058964d3
9/3/2020 6:40:57;9/3/2020 6:43:29;0;100;152;1;9/3/2020 6:43:29;anonymous;EN-GB;1;47;1;1; ;2;2;10;0;8;2;2;4;3;5;3;3;3;4;4;4;4;3;5;5;5;6;6;5;3;3;5;3;aab039ef7db04b5355d99ffc848c38f9
9/3/2020 6:41:43;9/3/2020 6:45:12;0;100;208;1;9/3/2020 6:45:12;anonymous;EN-GB;1;67;2;1; ;3;2;5;1;1;1;2;4;4;2;2;2;4;4;4;4;4;4;5;6;5;6;4;2;4;5;5;5;88fafbc1267bcdb18a595fae19ba3a7d
9/3/2020 6:46:19;9/3/2020 6:47:35;0;100;76;1;9/3/2020 6:47:35;anonymous;EN-GB;1;46;2;1; ;4;1;7;8;7;2;2;6;6;5;4;5;6;6;5;7;7;4;6;6;3;3;6;6;6;5;5;5;38c50fb6b4145c31cac864f320ccced4
9/3/2020 6:46:26;9/3/2020 6:48:45;0;100;139;1;9/3/2020 6:48:46;anonymous;EN-GB;1;47;2;1; ;3;3;5;8;6;2;2;4;4;1;1;1;4;1;1;7;7;1;7;4;7;1;7;7;1;1;7;1;0c9cc9faab932234b2fa71f99a43b717
9/3/2020 6:46:41;9/3/2020 6:49:59;0;100;198;1;9/3/2020 6:50:00;anonymous;EN-GB;1;49;2;1; ;3;2;8;8;4;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;777eb92586c930029883cdcadf642fc7
9/3/2020 6:50:21;9/3/2020 6:53:22;0;100;180;1;9/3/2020 6:53:22;anonymous;EN-GB;1;46;2;1; ;3;3;10;9;10;3;1;1;3;4;2;4;5;2;3;3;1;4;3;2;4;1;2;3;3;1;3;2;6f2f7d86848085af2ca5482ab07b43a2
9/3/2020 6:50:09;9/3/2020 6:54:18;0;100;249;1;9/3/2020 6:54:18;anonymous;EN-GB;1;51;2;1; ;4;1;8;9;10;1;2;7;7;7;7;6;7;7;4;7;5;6;7;7;5;7;7;4;4;1;7;2;faa6a9455a735b87f9a6f84073d9aadb
9/3/2020 6:48:52;9/3/2020 6:55:01;0;100;368;1;9/3/2020 6:55:01;anonymous;EN-GB;1;45;1;1; ;4;1;6;6;6;1;2;4;4;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;4;5;5;5;75bb0a6b98a188dd57233dbe8d2b467f
9/3/2020 6:53:13;9/3/2020 6:55:53;0;100;160;1;9/3/2020 6:55:53;anonymous;EN-GB;1;31;1;1; ;4;2;8;8;8;2;2;4;4;2;3;3;4;5;5;6;5;5;6;7;6;6;2;2;5;1;5;3;ba8337cc1e26a02e66275b757d0ccdc8
9/3/2020 6:47:46;9/3/2020 6:56:11;0;100;505;1;9/3/2020 6:56:12;anonymous;EN-GB;1;75;1;1; ;2;2;8;7;6;2;2;4;4;4;4;4;5;3;2;3;5;3;4;5;6;5;6;7;3;2;7;3;d0a805217d371efdf4e49c652441558e
9/3/2020 6:45:27;9/3/2020 6:59:59;0;100;872;1;9/3/2020 6:59:59;anonymous;EN-GB;1;84;2;1; ;3;4;7;9;7;2;2;6;6;5;5;5;7;7;6;7;7;6;7;6;7;6;7;7;6;7;7;6;8371c542e3d6964cc464cfea89913761
9/3/2020 6:58:15;9/3/2020 7:00:54;0;100;158;1;9/3/2020 7:00:54;anonymous;EN-GB;1;20;1;1; ;1;2;10;10;10;1;2;4;4;4;4;4;4;4;1;7;7;1;7;2;7;2;7;7;1;1;7;1;4edb2b4e308aaf1be2b26b19c2c5bd1c
9/3/2020 6:55:05;9/3/2020 7:00:55;0;100;349;1;9/3/2020 7:00:55;anonymous;EN-GB;1;46;2;1; ;3;2;5;7;7;2;2;4;3;3;3;2;6;4;4;5;5;4;5;5;5;3;3;3;4;5;4;5;327231aa2c31752a356eb66acf55948e
9/3/2020 6:57:44;9/3/2020 7:01:38;0;100;233;1;9/3/2020 7:01:38;anonymous;EN-GB;1;65;1;1; ;2;5;7;1;1;1;2;4;4;4;4;4;5;5;5;4;4;4;4;4;4;4;5;5;5;4;6;4;2413c4cedf3497043fa7615e9485a78a
9/3/2020 6:57:28;9/3/2020 7:03:01;0;100;333;1;9/3/2020 7:03:02;anonymous;EN-GB;1;55;1;1; ;2;5;8;9;9;2;2;5;4;4;4;3;5;3;3;6;5;2;6;4;6;3;5;5;3;3;6;5;9ddf787c75bb59f890ae4944bfc37eee
9/3/2020 6:59:45;9/3/2020 7:03:35;0;100;230;1;9/3/2020 7:03:36;anonymous;EN-GB;1;65;1;1; ;4;2;7;4;5;1;2;5;4;5;5;5;6;6;6;6;6;6;6;6;6;6;4;2;5;5;5;5;c262c684b4cbabeb7552cae17268d1dc
9/3/2020 7:01:14;9/3/2020 7:03:43;0;100;148;1;9/3/2020 7:03:43;anonymous;EN-GB;1;44;1;1; ;4;1;8;7;8;2;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;82fd44b6d7d3e8105e2a041aae0c24f4
9/3/2020 7:02:53;9/3/2020 7:05:37;0;100;163;1;9/3/2020 7:05:37;anonymous;EN-GB;1;69;2;1; ;2;2;7;0;7;3;2;3;3;3;3;2;1;1;3;5;6;2;5;6;3;2;6;6;1;2;6;1;89951db8dc1f98fb1d73c2d570cb40ef
